worker_count,method,formal_seed,epsilon,scope,hit,first_hit_depth,first_hit_work,first_hit_per_worker_work,first_hit_stat_proxy,censor_depth,censor_work,censor_per_worker_work,capped_depth,capped_work,capped_per_worker_work
8,NOG-ZO,16,0.018,descriptive,True,240.0,245760.0,30720.0,0.0150982532650232,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,16,0.016,descriptive,True,240.0,245760.0,30720.0,0.0150982532650232,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,16,0.015,descriptive,True,244.0,249856.0,31232.0,0.0138391572982072,960.0,983040.0,122880.0,244.0,249856.0,31232.0
8,NOG-ZO,16,0.01,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,17,0.05,primary,True,216.0,221184.0,27648.0,0.0460435561835765,960.0,983040.0,122880.0,216.0,221184.0,27648.0
8,NOG-ZO,17,0.03,descriptive,True,232.0,237568.0,29696.0,0.0252922140061855,960.0,983040.0,122880.0,232.0,237568.0,29696.0
8,NOG-ZO,17,0.02,descriptive,True,240.0,245760.0,30720.0,0.0174804423004388,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,17,0.018,descriptive,True,240.0,245760.0,30720.0,0.0174804423004388,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,17,0.016,descriptive,True,244.0,249856.0,31232.0,0.0155069595202803,960.0,983040.0,122880.0,244.0,249856.0,31232.0
8,NOG-ZO,17,0.015,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,17,0.01,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,18,0.05,primary,True,212.0,217088.0,27136.0,0.0490404367446899,960.0,983040.0,122880.0,212.0,217088.0,27136.0
8,NOG-ZO,18,0.03,descriptive,True,228.0,233472.0,29184.0,0.0282760709524154,960.0,983040.0,122880.0,228.0,233472.0,29184.0
8,NOG-ZO,18,0.02,descriptive,True,236.0,241664.0,30208.0,0.019840084016323,960.0,983040.0,122880.0,236.0,241664.0,30208.0
8,NOG-ZO,18,0.018,descriptive,True,240.0,245760.0,30720.0,0.0168655794113874,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,18,0.016,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,18,0.015,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,18,0.01,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,NOG-ZO,19,0.05,primary,True,216.0,221184.0,27648.0,0.0448190309107303,960.0,983040.0,122880.0,216.0,221184.0,27648.0
8,NOG-ZO,19,0.03,descriptive,True,228.0,233472.0,29184.0,0.0281568560749292,960.0,983040.0,122880.0,228.0,233472.0,29184.0
8,NOG-ZO,19,0.02,descriptive,True,236.0,241664.0,30208.0,0.0189622733741998,960.0,983040.0,122880.0,236.0,241664.0,30208.0
8,NOG-ZO,19,0.018,descriptive,True,240.0,245760.0,30720.0,0.0153315933421254,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,19,0.016,descriptive,True,240.0,245760.0,30720.0,0.0153315933421254,960.0,983040.0,122880.0,240.0,245760.0,30720.0
8,NOG-ZO,19,0.015,descriptive,True,244.0,249856.0,31232.0,0.0139936059713363,960.0,983040.0,122880.0,244.0,249856.0,31232.0
8,NOG-ZO,19,0.01,descriptive,False,,,,,960.0,983040.0,122880.0,960.0,983040.0,122880.0
8,ME-DOL-ZO,0,0.05,primary,True,504.0,129024.0,16128.0,0.0499242544174194,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,0,0.03,descriptive,True,660.0,168960.0,21120.0,0.0296314284205436,3840.0,983040.0,122880.0,660.0,168960.0,21120.0
8,ME-DOL-ZO,0,0.02,descriptive,True,828.0,211968.0,26496.0,0.0194153692573308,3840.0,983040.0,122880.0,828.0,211968.0,26496.0
8,ME-DOL-ZO,0,0.018,descriptive,True,912.0,233472.0,29184.0,0.0179528910666704,3840.0,983040.0,122880.0,912.0,233472.0,29184.0
8,ME-DOL-ZO,0,0.016,descriptive,True,1104.0,282624.0,35328.0,0.0156678855419158,3840.0,983040.0,122880.0,1104.0,282624.0,35328.0
8,ME-DOL-ZO,0,0.015,descriptive,True,1200.0,307200.0,38400.0,0.0147581072524189,3840.0,983040.0,122880.0,1200.0,307200.0,38400.0
8,ME-DOL-ZO,0,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,1,0.05,primary,True,528.0,135168.0,16896.0,0.0492083393037319,3840.0,983040.0,122880.0,528.0,135168.0,16896.0
8,ME-DOL-ZO,1,0.03,descriptive,True,648.0,165888.0,20736.0,0.0293026566505432,3840.0,983040.0,122880.0,648.0,165888.0,20736.0
8,ME-DOL-ZO,1,0.02,descriptive,True,804.0,205824.0,25728.0,0.0197830405086278,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,1,0.018,descriptive,True,876.0,224256.0,28032.0,0.0177319440990686,3840.0,983040.0,122880.0,876.0,224256.0,28032.0
8,ME-DOL-ZO,1,0.016,descriptive,True,1068.0,273408.0,34176.0,0.015874532982707,3840.0,983040.0,122880.0,1068.0,273408.0,34176.0
8,ME-DOL-ZO,1,0.015,descriptive,True,2316.0,592896.0,74112.0,0.014922622591257,3840.0,983040.0,122880.0,2316.0,592896.0,74112.0
8,ME-DOL-ZO,1,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,2,0.05,primary,True,468.0,119808.0,14976.0,0.0485195629298687,3840.0,983040.0,122880.0,468.0,119808.0,14976.0
8,ME-DOL-ZO,2,0.03,descriptive,True,600.0,153600.0,19200.0,0.0293275564908981,3840.0,983040.0,122880.0,600.0,153600.0,19200.0
8,ME-DOL-ZO,2,0.02,descriptive,True,888.0,227328.0,28416.0,0.0193170793354511,3840.0,983040.0,122880.0,888.0,227328.0,28416.0
8,ME-DOL-ZO,2,0.018,descriptive,True,924.0,236544.0,29568.0,0.0179555341601371,3840.0,983040.0,122880.0,924.0,236544.0,29568.0
8,ME-DOL-ZO,2,0.016,descriptive,True,1008.0,258048.0,32256.0,0.0159859620034694,3840.0,983040.0,122880.0,1008.0,258048.0,32256.0
8,ME-DOL-ZO,2,0.015,descriptive,True,1116.0,285696.0,35712.0,0.0147911589592695,3840.0,983040.0,122880.0,1116.0,285696.0,35712.0
8,ME-DOL-ZO,2,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,3,0.05,primary,True,504.0,129024.0,16128.0,0.0483129806816577,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,3,0.03,descriptive,True,624.0,159744.0,19968.0,0.0281104519963264,3840.0,983040.0,122880.0,624.0,159744.0,19968.0
8,ME-DOL-ZO,3,0.02,descriptive,True,768.0,196608.0,24576.0,0.0195181630551815,3840.0,983040.0,122880.0,768.0,196608.0,24576.0
8,ME-DOL-ZO,3,0.018,descriptive,True,852.0,218112.0,27264.0,0.0173597931861877,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,3,0.016,descriptive,True,936.0,239616.0,29952.0,0.0159932356327772,3840.0,983040.0,122880.0,936.0,239616.0,29952.0
8,ME-DOL-ZO,3,0.015,descriptive,True,1104.0,282624.0,35328.0,0.0147042917087674,3840.0,983040.0,122880.0,1104.0,282624.0,35328.0
8,ME-DOL-ZO,3,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,4,0.05,primary,True,504.0,129024.0,16128.0,0.0484577789902687,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,4,0.03,descriptive,True,648.0,165888.0,20736.0,0.0285356640815734,3840.0,983040.0,122880.0,648.0,165888.0,20736.0
8,ME-DOL-ZO,4,0.02,descriptive,True,768.0,196608.0,24576.0,0.0192419346421957,3840.0,983040.0,122880.0,768.0,196608.0,24576.0
8,ME-DOL-ZO,4,0.018,descriptive,True,984.0,251904.0,31488.0,0.0175686795264482,3840.0,983040.0,122880.0,984.0,251904.0,31488.0
8,ME-DOL-ZO,4,0.016,descriptive,True,1092.0,279552.0,34944.0,0.0159616116434335,3840.0,983040.0,122880.0,1092.0,279552.0,34944.0
8,ME-DOL-ZO,4,0.015,descriptive,True,1200.0,307200.0,38400.0,0.0146685019135475,3840.0,983040.0,122880.0,1200.0,307200.0,38400.0
8,ME-DOL-ZO,4,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,5,0.05,primary,True,492.0,125952.0,15744.0,0.0493952743709087,3840.0,983040.0,122880.0,492.0,125952.0,15744.0
8,ME-DOL-ZO,5,0.03,descriptive,True,612.0,156672.0,19584.0,0.0296979565173387,3840.0,983040.0,122880.0,612.0,156672.0,19584.0
8,ME-DOL-ZO,5,0.02,descriptive,True,792.0,202752.0,25344.0,0.0199805311858654,3840.0,983040.0,122880.0,792.0,202752.0,25344.0
8,ME-DOL-ZO,5,0.018,descriptive,True,924.0,236544.0,29568.0,0.0179234351962804,3840.0,983040.0,122880.0,924.0,236544.0,29568.0
8,ME-DOL-ZO,5,0.016,descriptive,True,1176.0,301056.0,37632.0,0.015803474932909,3840.0,983040.0,122880.0,1176.0,301056.0,37632.0
8,ME-DOL-ZO,5,0.015,descriptive,True,1272.0,325632.0,40704.0,0.0149109782651066,3840.0,983040.0,122880.0,1272.0,325632.0,40704.0
8,ME-DOL-ZO,5,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,6,0.05,primary,True,516.0,132096.0,16512.0,0.049461904913187,3840.0,983040.0,122880.0,516.0,132096.0,16512.0
8,ME-DOL-ZO,6,0.03,descriptive,True,660.0,168960.0,21120.0,0.0290195792913436,3840.0,983040.0,122880.0,660.0,168960.0,21120.0
8,ME-DOL-ZO,6,0.02,descriptive,True,792.0,202752.0,25344.0,0.0190927945077419,3840.0,983040.0,122880.0,792.0,202752.0,25344.0
8,ME-DOL-ZO,6,0.018,descriptive,True,852.0,218112.0,27264.0,0.0178943462669849,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,6,0.016,descriptive,True,960.0,245760.0,30720.0,0.0159069150686264,3840.0,983040.0,122880.0,960.0,245760.0,30720.0
8,ME-DOL-ZO,6,0.015,descriptive,True,1416.0,362496.0,45312.0,0.0148717621341347,3840.0,983040.0,122880.0,1416.0,362496.0,45312.0
8,ME-DOL-ZO,6,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,7,0.05,primary,True,492.0,125952.0,15744.0,0.0483906641602516,3840.0,983040.0,122880.0,492.0,125952.0,15744.0
8,ME-DOL-ZO,7,0.03,descriptive,True,600.0,153600.0,19200.0,0.029181133955717,3840.0,983040.0,122880.0,600.0,153600.0,19200.0
8,ME-DOL-ZO,7,0.02,descriptive,True,804.0,205824.0,25728.0,0.0195624399930238,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,7,0.018,descriptive,True,852.0,218112.0,27264.0,0.0179817173629999,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,7,0.016,descriptive,True,924.0,236544.0,29568.0,0.0159441828727722,3840.0,983040.0,122880.0,924.0,236544.0,29568.0
8,ME-DOL-ZO,7,0.015,descriptive,True,1032.0,264192.0,33024.0,0.0148840714246034,3840.0,983040.0,122880.0,1032.0,264192.0,33024.0
8,ME-DOL-ZO,7,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,8,0.05,primary,True,492.0,125952.0,15744.0,0.0499758385121822,3840.0,983040.0,122880.0,492.0,125952.0,15744.0
8,ME-DOL-ZO,8,0.03,descriptive,True,636.0,162816.0,20352.0,0.0295883826911449,3840.0,983040.0,122880.0,636.0,162816.0,20352.0
8,ME-DOL-ZO,8,0.02,descriptive,True,744.0,190464.0,23808.0,0.0198563821613788,3840.0,983040.0,122880.0,744.0,190464.0,23808.0
8,ME-DOL-ZO,8,0.018,descriptive,True,780.0,199680.0,24960.0,0.0173353217542171,3840.0,983040.0,122880.0,780.0,199680.0,24960.0
8,ME-DOL-ZO,8,0.016,descriptive,True,804.0,205824.0,25728.0,0.0158731509000062,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,8,0.015,descriptive,True,1200.0,307200.0,38400.0,0.014566158875823,3840.0,983040.0,122880.0,1200.0,307200.0,38400.0
8,ME-DOL-ZO,8,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,9,0.05,primary,True,504.0,129024.0,16128.0,0.0471160858869552,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,9,0.03,descriptive,True,612.0,156672.0,19584.0,0.0291938241571187,3840.0,983040.0,122880.0,612.0,156672.0,19584.0
8,ME-DOL-ZO,9,0.02,descriptive,True,720.0,184320.0,23040.0,0.0195525996387004,3840.0,983040.0,122880.0,720.0,184320.0,23040.0
8,ME-DOL-ZO,9,0.018,descriptive,True,816.0,208896.0,26112.0,0.0178269539028406,3840.0,983040.0,122880.0,816.0,208896.0,26112.0
8,ME-DOL-ZO,9,0.016,descriptive,True,912.0,233472.0,29184.0,0.015970503911376,3840.0,983040.0,122880.0,912.0,233472.0,29184.0
8,ME-DOL-ZO,9,0.015,descriptive,True,1332.0,340992.0,42624.0,0.0147557184100151,3840.0,983040.0,122880.0,1332.0,340992.0,42624.0
8,ME-DOL-ZO,9,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,10,0.05,primary,True,480.0,122880.0,15360.0,0.0496511049568653,3840.0,983040.0,122880.0,480.0,122880.0,15360.0
8,ME-DOL-ZO,10,0.03,descriptive,True,588.0,150528.0,18816.0,0.0296777822077274,3840.0,983040.0,122880.0,588.0,150528.0,18816.0
8,ME-DOL-ZO,10,0.02,descriptive,True,696.0,178176.0,22272.0,0.0199002288281917,3840.0,983040.0,122880.0,696.0,178176.0,22272.0
8,ME-DOL-ZO,10,0.018,descriptive,True,732.0,187392.0,23424.0,0.0172860417515039,3840.0,983040.0,122880.0,732.0,187392.0,23424.0
8,ME-DOL-ZO,10,0.016,descriptive,True,804.0,205824.0,25728.0,0.0159505177289247,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,10,0.015,descriptive,True,948.0,242688.0,30336.0,0.0149466767907142,3840.0,983040.0,122880.0,948.0,242688.0,30336.0
8,ME-DOL-ZO,10,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,11,0.05,primary,True,504.0,129024.0,16128.0,0.0479050055146217,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,11,0.03,descriptive,True,624.0,159744.0,19968.0,0.0289969816803932,3840.0,983040.0,122880.0,624.0,159744.0,19968.0
8,ME-DOL-ZO,11,0.02,descriptive,True,816.0,208896.0,26112.0,0.0197652839124202,3840.0,983040.0,122880.0,816.0,208896.0,26112.0
8,ME-DOL-ZO,11,0.018,descriptive,True,864.0,221184.0,27648.0,0.017669815570116,3840.0,983040.0,122880.0,864.0,221184.0,27648.0
8,ME-DOL-ZO,11,0.016,descriptive,True,1128.0,288768.0,36096.0,0.0157163348048925,3840.0,983040.0,122880.0,1128.0,288768.0,36096.0
8,ME-DOL-ZO,11,0.015,descriptive,True,1296.0,331776.0,41472.0,0.0147757101804018,3840.0,983040.0,122880.0,1296.0,331776.0,41472.0
8,ME-DOL-ZO,11,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,12,0.05,primary,True,480.0,122880.0,15360.0,0.0496929474174976,3840.0,983040.0,122880.0,480.0,122880.0,15360.0
8,ME-DOL-ZO,12,0.03,descriptive,True,576.0,147456.0,18432.0,0.0299176722764968,3840.0,983040.0,122880.0,576.0,147456.0,18432.0
8,ME-DOL-ZO,12,0.02,descriptive,True,708.0,181248.0,22656.0,0.0194448828697204,3840.0,983040.0,122880.0,708.0,181248.0,22656.0
8,ME-DOL-ZO,12,0.018,descriptive,True,828.0,211968.0,26496.0,0.0174634773284196,3840.0,983040.0,122880.0,828.0,211968.0,26496.0
8,ME-DOL-ZO,12,0.016,descriptive,True,888.0,227328.0,28416.0,0.0159909352660179,3840.0,983040.0,122880.0,888.0,227328.0,28416.0
8,ME-DOL-ZO,12,0.015,descriptive,True,1056.0,270336.0,33792.0,0.0149376131594181,3840.0,983040.0,122880.0,1056.0,270336.0,33792.0
8,ME-DOL-ZO,12,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,13,0.05,primary,True,492.0,125952.0,15744.0,0.0487469136714935,3840.0,983040.0,122880.0,492.0,125952.0,15744.0
8,ME-DOL-ZO,13,0.03,descriptive,True,624.0,159744.0,19968.0,0.0295300129801034,3840.0,983040.0,122880.0,624.0,159744.0,19968.0
8,ME-DOL-ZO,13,0.02,descriptive,True,780.0,199680.0,24960.0,0.0196550823748111,3840.0,983040.0,122880.0,780.0,199680.0,24960.0
8,ME-DOL-ZO,13,0.018,descriptive,True,852.0,218112.0,27264.0,0.0177247617393732,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,13,0.016,descriptive,True,924.0,236544.0,29568.0,0.0153940301388502,3840.0,983040.0,122880.0,924.0,236544.0,29568.0
8,ME-DOL-ZO,13,0.015,descriptive,True,1032.0,264192.0,33024.0,0.0149575304239988,3840.0,983040.0,122880.0,1032.0,264192.0,33024.0
8,ME-DOL-ZO,13,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,14,0.05,primary,True,504.0,129024.0,16128.0,0.0491547025740146,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,14,0.03,descriptive,True,648.0,165888.0,20736.0,0.0294098984450101,3840.0,983040.0,122880.0,648.0,165888.0,20736.0
8,ME-DOL-ZO,14,0.02,descriptive,True,792.0,202752.0,25344.0,0.019384192302823,3840.0,983040.0,122880.0,792.0,202752.0,25344.0
8,ME-DOL-ZO,14,0.018,descriptive,True,828.0,211968.0,26496.0,0.0173214431852102,3840.0,983040.0,122880.0,828.0,211968.0,26496.0
8,ME-DOL-ZO,14,0.016,descriptive,True,888.0,227328.0,28416.0,0.0156123545020818,3840.0,983040.0,122880.0,888.0,227328.0,28416.0
8,ME-DOL-ZO,14,0.015,descriptive,True,912.0,233472.0,29184.0,0.0148660968989133,3840.0,983040.0,122880.0,912.0,233472.0,29184.0
8,ME-DOL-ZO,14,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,15,0.05,primary,True,492.0,125952.0,15744.0,0.0498623475432395,3840.0,983040.0,122880.0,492.0,125952.0,15744.0
8,ME-DOL-ZO,15,0.03,descriptive,True,648.0,165888.0,20736.0,0.029782447963953,3840.0,983040.0,122880.0,648.0,165888.0,20736.0
8,ME-DOL-ZO,15,0.02,descriptive,True,804.0,205824.0,25728.0,0.019315542653203,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,15,0.018,descriptive,True,840.0,215040.0,26880.0,0.0178436450660228,3840.0,983040.0,122880.0,840.0,215040.0,26880.0
8,ME-DOL-ZO,15,0.016,descriptive,True,912.0,233472.0,29184.0,0.0159020964056253,3840.0,983040.0,122880.0,912.0,233472.0,29184.0
8,ME-DOL-ZO,15,0.015,descriptive,True,1332.0,340992.0,42624.0,0.0149467336013913,3840.0,983040.0,122880.0,1332.0,340992.0,42624.0
8,ME-DOL-ZO,15,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,16,0.05,primary,True,504.0,129024.0,16128.0,0.0493878833949565,3840.0,983040.0,122880.0,504.0,129024.0,16128.0
8,ME-DOL-ZO,16,0.03,descriptive,True,612.0,156672.0,19584.0,0.0297651980072259,3840.0,983040.0,122880.0,612.0,156672.0,19584.0
8,ME-DOL-ZO,16,0.02,descriptive,True,756.0,193536.0,24192.0,0.0195296611636877,3840.0,983040.0,122880.0,756.0,193536.0,24192.0
8,ME-DOL-ZO,16,0.018,descriptive,True,804.0,205824.0,25728.0,0.0178888533264398,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,16,0.016,descriptive,True,1068.0,273408.0,34176.0,0.0156093565747141,3840.0,983040.0,122880.0,1068.0,273408.0,34176.0
8,ME-DOL-ZO,16,0.015,descriptive,True,1704.0,436224.0,54528.0,0.0149432187899947,3840.0,983040.0,122880.0,1704.0,436224.0,54528.0
8,ME-DOL-ZO,16,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,17,0.05,primary,True,480.0,122880.0,15360.0,0.0494342781603336,3840.0,983040.0,122880.0,480.0,122880.0,15360.0
8,ME-DOL-ZO,17,0.03,descriptive,True,612.0,156672.0,19584.0,0.0291405767202377,3840.0,983040.0,122880.0,612.0,156672.0,19584.0
8,ME-DOL-ZO,17,0.02,descriptive,True,756.0,193536.0,24192.0,0.0198732893913984,3840.0,983040.0,122880.0,756.0,193536.0,24192.0
8,ME-DOL-ZO,17,0.018,descriptive,True,804.0,205824.0,25728.0,0.0178363472223281,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,17,0.016,descriptive,True,1128.0,288768.0,36096.0,0.0158324148505926,3840.0,983040.0,122880.0,1128.0,288768.0,36096.0
8,ME-DOL-ZO,17,0.015,descriptive,True,1176.0,301056.0,37632.0,0.0149625902995467,3840.0,983040.0,122880.0,1176.0,301056.0,37632.0
8,ME-DOL-ZO,17,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,18,0.05,primary,True,468.0,119808.0,14976.0,0.0488385446369648,3840.0,983040.0,122880.0,468.0,119808.0,14976.0
8,ME-DOL-ZO,18,0.03,descriptive,True,576.0,147456.0,18432.0,0.0299464408308267,3840.0,983040.0,122880.0,576.0,147456.0,18432.0
8,ME-DOL-ZO,18,0.02,descriptive,True,744.0,190464.0,23808.0,0.0196275077760219,3840.0,983040.0,122880.0,744.0,190464.0,23808.0
8,ME-DOL-ZO,18,0.018,descriptive,True,804.0,205824.0,25728.0,0.0177578069269657,3840.0,983040.0,122880.0,804.0,205824.0,25728.0
8,ME-DOL-ZO,18,0.016,descriptive,True,852.0,218112.0,27264.0,0.0153152085840702,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,18,0.015,descriptive,True,864.0,221184.0,27648.0,0.0148327052593231,3840.0,983040.0,122880.0,864.0,221184.0,27648.0
8,ME-DOL-ZO,18,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,ME-DOL-ZO,19,0.05,primary,True,516.0,132096.0,16512.0,0.0496130809187889,3840.0,983040.0,122880.0,516.0,132096.0,16512.0
8,ME-DOL-ZO,19,0.03,descriptive,True,648.0,165888.0,20736.0,0.0287773367017507,3840.0,983040.0,122880.0,648.0,165888.0,20736.0
8,ME-DOL-ZO,19,0.02,descriptive,True,852.0,218112.0,27264.0,0.0196009706705808,3840.0,983040.0,122880.0,852.0,218112.0,27264.0
8,ME-DOL-ZO,19,0.018,descriptive,True,912.0,233472.0,29184.0,0.0177737213671207,3840.0,983040.0,122880.0,912.0,233472.0,29184.0
8,ME-DOL-ZO,19,0.016,descriptive,True,1260.0,322560.0,40320.0,0.0159303378313779,3840.0,983040.0,122880.0,1260.0,322560.0,40320.0
8,ME-DOL-ZO,19,0.015,descriptive,True,1440.0,368640.0,46080.0,0.0149893648922443,3840.0,983040.0,122880.0,1440.0,368640.0,46080.0
8,ME-DOL-ZO,19,0.01,descriptive,False,,,,,3840.0,983040.0,122880.0,3840.0,983040.0,122880.0
8,DGFM,0,0.05,primary,True,1312.0,167936.0,20992.0,0.0493481233716011,7680.0,983040.0,122880.0,1312.0,167936.0,20992.0
8,DGFM,0,0.03,descriptive,True,1712.0,219136.0,27392.0,0.0299846194684505,7680.0,983040.0,122880.0,1712.0,219136.0,27392.0
8,DGFM,0,0.02,descriptive,True,2080.0,266240.0,33280.0,0.0198306906968355,7680.0,983040.0,122880.0,2080.0,266240.0,33280.0
8,DGFM,0,0.018,descriptive,True,2176.0,278528.0,34816.0,0.0179310161620378,7680.0,983040.0,122880.0,2176.0,278528.0,34816.0
8,DGFM,0,0.016,descriptive,True,2320.0,296960.0,37120.0,0.0157778393477201,7680.0,983040.0,122880.0,2320.0,296960.0,37120.0
8,DGFM,0,0.015,descriptive,True,2552.0,326656.0,40832.0,0.0149722835049033,7680.0,983040.0,122880.0,2552.0,326656.0,40832.0
8,DGFM,0,0.01,descriptive,False,,,,,7680.0,983040.0,122880.0,7680.0,983040.0,122880.0
8,DGFM,1,0.05,primary,True,1336.0,171008.0,21376.0,0.0492375865578651,7680.0,983040.0,122880.0,1336.0,171008.0,21376.0
8,DGFM,1,0.03,descriptive,True,1664.0,212992.0,26624.0,0.0294868145138025,7680.0,983040.0,122880.0,1664.0,212992.0,26624.0
8,DGFM,1,0.02,descriptive,True,2008.0,257024.0,32128.0,0.0198813620954751,7680.0,983040.0,122880.0,2008.0,257024.0,32128.0
8,DGFM,1,0.018,descriptive,True,2120.0,271360.0,33920.0,0.017874427139759,7680.0,983040.0,122880.0,2120.0,271360.0,33920.0
8,DGFM,1,0.016,descriptive,True,2240.0,286720.0,35840.0,0.015824569389224,7680.0,983040.0,122880.0,2240.0,286720.0,35840.0
8,DGFM,1,0.015,descriptive,True,2328.0,297984.0,37248.0,0.0149305379018187,7680.0,983040.0,122880.0,2328.0,297984.0,37248.0
8,DGFM,1,0.01,descriptive,False,,,,,7680.0,983040.0,122880.0,7680.0,983040.0,122880.0
8,DGFM,2,0.05,primary,True,1280.0,163840.0,20480.0,0.0495153777301311,7680.0,983040.0,122880.0,1280.0,163840.0,20480.0
8,DGFM,2,0.03,descriptive,True,1608.0,205824.0,25728.0,0.0297200195491313,7680.0,983040.0,122880.0,1608.0,205824.0,25728.0
8,DGFM,2,0.02,descriptive,True,1888.0,241664.0,30208.0,0.0199163425713777,7680.0,983040.0,122880.0,1888.0,241664.0,30208.0
8,DGFM,2,0.018,descriptive,True,1984.0,253952.0,31744.0,0.017989644780755,7680.0,983040.0,122880.0,1984.0,253952.0,31744.0
8,DGFM,2,0.016,descriptive,True,2152.0,275456.0,34432.0,0.0157526861876249,7680.0,983040.0,122880.0,2152.0,275456.0,34432.0
8,DGFM,2,0.015,descriptive,True,2200.0,281600.0,35200.0,0.0146412663161754,7680.0,983040.0,122880.0,2200.0,281600.0,35200.0
8,DGFM,2,0.01,descriptive,False,,,,,7680.0,983040.0,122880.0,7680.0,983040.0,122880.0
8,DGFM,3,0.05,primary,True,1296.0,165888.0,20736.0,0.0497208535671234,7680.0,983040.0,122880.0,1296.0,165888.0,20736.0
